t_list,x_list,v0_scn,L_scn,n_scn,N. file,LWR_flag
"[579.56, 579.6099999999999, 579.66, 579.71, 579.76, 579.81, 579.86, 579.9100000000001, 579.96, 580.01, 580.06, 580.11, 580.16, 580.21, 580.26, 580.31, 580.36, 580.41, 580.46, 580.51, 580.56]","[array([35.43344778, 36.73947309, 38.04545959, 39.35140776, 40.6573182 ,
       41.96319134, 43.26902766, 44.57482761, 45.88059186, 47.18632072,
       48.4920147 , 49.7976742 , 51.1033    , 52.40889226, 53.71445153,
       55.01997815, 56.32547303, 57.63093617, 58.93636814, 60.24176925,
       61.54714052]), array([ 75.28592968,  76.56941652,  77.8531813 ,  79.13722164,
        80.42153458,  81.706118  ,  82.99096953,  84.27608703,
        85.56146727,  86.84710878,  88.13300916,  89.41916651,
        90.70557722,  91.99224055,  93.27915401,  94.56631598,
        95.85372244,  97.14137334,  98.42926611,  99.71739944,
       101.00576881]), array([105.2746925 , 106.6497444 , 108.02479629, 109.39984818,
       110.77490008, 112.14995197, 113.52500386, 114.90005576,
       116.27510765, 117.65015954, 119.02521144, 120.40026333,
       121.77531522, 123.15036712, 124.52541901, 125.9004709 ,
       127.27552279, 128.65057469, 130.02562658, 131.40067847,
       132.77573037])]",27.501037866389108,2.0,39,3,Lin
"[592.16, 592.21, 592.26, 592.31, 592.36, 592.41, 592.46, 592.51, 592.56, 592.6099999999999, 592.66, 592.71, 592.76, 592.81, 592.86, 592.9100000000001, 592.96]","[array([73.50892035, 73.71346782, 74.04906825, 74.49133117, 75.01611397,
       75.60577015, 76.24769152, 76.93270169, 77.6539389 , 78.40614593,
       79.18519242, 79.98778191, 80.81123235, 81.65332997, 82.51221758,
       83.38632746, 84.27432056]), array([75.73967329, 76.22382864, 76.87818588, 77.62952673, 78.44567543,
       79.30908469, 80.20893268, 81.13799088, 82.09114333, 83.0646157 ,
       84.05552188, 85.06160419, 86.08105388, 87.11239581, 88.15440441,
       89.20605313, 90.26647093]), array([78.43827654, 79.78096044, 81.12364433, 82.46632823, 83.80901212,
       85.15169602, 86.49437992, 87.83706381, 89.17974771, 90.5224316 ,
       91.8651155 , 93.2077994 , 94.55048329, 95.89316719, 97.23585108,
       98.57853498, 99.92121887])]",26.853677917084063,2.0,40,3,Lin
"[21.560000000000002, 21.610000000000003, 21.660000000000004, 21.71, 21.76, 21.810000000000002, 21.86, 21.91, 21.96]","[array([55.8842894 , 57.17067504, 58.45794301, 59.7460652 , 61.03501487,
       62.32476649, 63.61529587, 64.90657951, 66.19859527]), array([71.28351043, 72.64218464, 74.00007179, 75.35720135, 76.71360121,
       78.06929796, 79.42431675, 80.77868207, 82.13241706]), array([ 96.16390739,  97.35567228,  98.55504845,  99.76145774,
       100.9743925 , 102.19340395, 103.4180952 , 104.6481042 ,
       105.88311025]), array([106.35161203, 107.8294885 , 109.30736497, 110.78524143,
       112.2631179 , 113.74099437, 115.21887083, 116.6967473 ,
       118.17462377])]",29.557529335882357,2.0,41,3,Lin
"[31.36, 31.41, 31.46, 31.51, 31.560000000000002, 31.610000000000003, 31.660000000000004, 31.71, 31.76, 31.810000000000002, 31.86, 31.91, 31.96]","[array([44.62250052, 46.00742799, 47.37942838, 48.74259955, 50.09853239,
       51.44821558, 52.79236998, 54.13156798, 55.46628962, 56.79695177,
       58.12392589, 59.44754785, 60.76812553]), array([63.55960651, 62.87502977, 63.37958223, 64.1220855 , 64.98829026,
       65.93368871, 66.93539033, 67.97978348, 69.05798725, 70.16383153,
       71.29281742, 72.4415516 , 73.60739627]), array([63.85685144, 65.33813719, 66.81959415, 68.30122124, 69.7830174 ,
       71.26498158, 72.74711272, 74.2294098 , 75.71187178, 77.19449767,
       78.67728646, 80.16023714, 81.64334875]), array([102.27021817, 103.83277268, 105.39532719, 106.9578817 ,
       108.52043621, 110.08299072, 111.64554523, 113.20809974,
       114.77065425, 116.33320876, 117.89576327, 119.45831778,
       121.02087229])]",31.251090194962742,2.0,42,3,Lin
"[33.76, 33.81, 33.86, 33.91, 33.96, 34.010000000000005, 34.06, 34.11, 34.160000000000004, 34.21, 34.260000000000005, 34.31, 34.36]","[array([49.54659535, 50.96124147, 52.37431475, 53.78586964, 55.19595606,
       56.60462018, 58.01190524, 59.41785171, 60.82249789, 62.22588015,
       63.62803334, 65.02899085, 66.42878478]), array([73.11169467, 74.24224746, 75.38776523, 76.54655829, 77.71723639,
       78.89863686, 80.0897748 , 81.28980896, 82.49801431, 83.71376114,
       84.93649651, 86.16573148, 87.40103307]), array([80.40221594, 81.81718525, 83.23288775, 84.64931135, 86.06644428,
       87.48427509, 88.9027926 , 90.32198596, 91.74184459, 93.16235821,
       94.58351676, 96.00531044, 97.42772972]), array([103.81508383, 105.36180843, 106.90853302, 108.45525761,
       110.0019822 , 111.5487068 , 113.09543139, 114.64215598,
       116.18888058, 117.73560517, 119.28232976, 120.82905435,
       122.37577895])]",30.934491855916715,2.0,43,3,Lin
"[34.96, 35.010000000000005, 35.06, 35.11, 35.160000000000004, 35.21, 35.260000000000005, 35.31, 35.36]","[array([54.94194868, 56.28931681, 57.63552425, 58.9806472 , 60.32475833,
       61.66792857, 63.01022485, 64.3517147 , 65.69246131]), array([69.29331769, 70.56230372, 71.83591077, 73.11389299, 74.3960294 ,
       75.6821161 , 76.97197009, 78.26541503, 79.56229326]), array([79.74698854, 81.18428147, 82.62225359, 84.06089419, 85.50019296,
       86.94013978, 88.38072498, 89.82193879, 91.26377194]), array([103.97442294, 105.54066785, 107.10691277, 108.67315769,
       110.23940261, 111.80564752, 113.37189244, 114.93813736,
       116.50438228])]",31.32489835115,2.0,44,3,Lin
"[83.36, 83.41, 83.46000000000001, 83.51, 83.56, 83.61, 83.66, 83.71000000000001, 83.76, 83.81, 83.86000000000001, 83.91000000000001, 83.96000000000001, 84.01, 84.06, 84.11000000000001, 84.16000000000001, 84.21000000000001, 84.26, 84.31, 84.36, 84.41, 84.46000000000001, 84.51, 84.56]","[array([36.35547148, 37.79187823, 39.22821689, 40.66448658, 42.10068641,
       43.53681554, 44.97287318, 46.40885852, 47.84477081, 49.28060931,
       50.71637332, 52.15206212, 53.58767507, 55.0232115 , 56.4586708 ,
       57.89405235, 59.32935556, 60.76457986, 62.19972471, 63.63478955,
       65.06977388, 66.50467717, 67.93949896, 69.37423877, 70.80889614]), array([104.45854944, 105.78916083, 107.11860392, 108.44693947,
       109.77422483, 111.1005144 , 112.42585954, 113.75030991,
       115.07391244, 116.39671236, 117.7187521 , 119.04007396,
       120.36071748, 121.68072134, 123.00012132, 124.31895418,
       125.63725378, 126.95505358, 128.27238426, 129.58927784,
       130.90576368, 132.22187075, 133.53762595, 134.85305652,
       136.16818854]), array([124.36516705, 125.53641305, 126.71714135, 127.9065271 ,
       129.10385906, 130.30851948, 131.51996947, 132.73772569,
       133.96136439, 135.19050527, 136.42481464, 137.66397911,
       138.90772348, 140.15579359, 141.40796738, 142.66402725,
       143.92378312, 145.18705542, 146.45368724, 147.72352115,
       148.99641859, 150.27224795, 151.55089182, 152.8322349 ,
       154.11617038]), array([133.80017777, 135.28007887, 136.75997997, 138.23988107,
       139.71978217, 141.19968327, 142.67958438, 144.15948548,
       145.63938658, 147.11928768, 148.59918878, 150.07908988,
       151.55899098, 153.03889208, 154.51879318, 155.99869429,
       157.47859539, 158.95849649, 160.43839759, 161.91829869,
       163.39819979, 164.87810089, 166.35800199, 167.83790309,
       169.31780419])]",29.598022020276307,2.0,45,3,Lin
"[94.36, 94.41, 94.46000000000001, 94.51, 94.56, 94.61, 94.66, 94.71000000000001, 94.76, 94.81, 94.86000000000001, 94.91000000000001, 94.96000000000001]","[array([73.63574911, 75.17193772, 76.70398325, 78.23228635, 79.75714359,
       81.27878923, 82.79741748, 84.31319408, 85.82626468, 87.33675965,
       88.84479807, 90.35048945, 91.8539359 ]), array([ 95.96056547,  96.86662349,  97.86612869,  98.93028674,
       100.04261917, 101.19265335, 102.37323553, 103.57923384,
       104.80681134, 106.05301407, 107.315505  , 108.59240204,
       109.88216466]), array([ 99.95565611, 101.49210636, 103.02961305, 104.56815466,
       106.10771038, 107.64826012, 109.18978433, 110.73226422,
       112.27568153, 113.82001866, 115.36525838, 116.91138415,
       118.45837987]), array([121.91482634, 123.60464665, 125.29446695, 126.98428725,
       128.67410756, 130.36392786, 132.05374816, 133.74356846,
       135.43338877, 137.12320907, 138.81302937, 140.50284968,
       142.19266998])]",33.79640606047288,2.0,46,3,Lin
"[142.16000000000003, 142.21000000000004, 142.26000000000002, 142.31, 142.36, 142.41000000000003, 142.46000000000004, 142.51000000000002, 142.56000000000003, 142.61, 142.66000000000003, 142.71000000000004, 142.76000000000002]","[array([50.26398221, 51.65684319, 53.04900061, 54.44047431, 55.83128288,
       57.22144376, 58.61097342, 59.99988752, 61.38820087, 62.77592764,
       64.16308124, 65.5496748 , 66.93572073]), array([80.81931572, 81.99022748, 83.16989585, 84.35759706, 85.55270176,
       86.75466016, 87.96298708, 89.17724946, 90.39706279, 91.62208243,
       92.85200134, 94.08653461, 95.32542812]), array([ 90.00657817,  91.44418177,  92.88183579,  94.31954009,
        95.75729451,  97.19509893,  98.6329532 , 100.07085717,
       101.50881072, 102.94681369, 104.38486596, 105.82296738,
       107.26111781]), array([146.02874862, 147.51954875, 149.01034889, 150.50114903,
       151.99194916, 153.4827493 , 154.97354944, 156.46434957,
       157.95514971, 159.44594985, 160.93674998, 162.42755012,
       163.91835026])]",29.816002727939214,2.0,47,3,Lin
"[170.36, 170.41000000000003, 170.46000000000004, 170.51000000000002, 170.56000000000003, 170.61, 170.66000000000003, 170.71000000000004, 170.76000000000002]","[array([35.00944075, 36.34697824, 37.68096568, 39.01162156, 40.33915655,
       41.66377385, 42.98567012, 44.30503488, 45.62205117]), array([55.34425703, 56.46449158, 57.59857525, 58.7453713 , 59.90389455,
       61.07328408, 62.25277958, 63.44170812, 64.63947083]), array([67.53486798, 68.97533609, 70.41773481, 71.86201794, 73.30814105,
       74.75606149, 76.20573808, 77.65713132, 79.11020312]), array([ 96.38862043,  98.06704554,  99.74547064, 101.42389575,
       103.10232086, 104.78074597, 106.45917107, 108.13759618,
       109.81602129])]",33.56850214757615,4.107579917895353,48,3,Lin
"[248.16000000000003, 248.21000000000004, 248.26000000000002, 248.31, 248.36, 248.41000000000003, 248.46000000000004, 248.51000000000002, 248.56000000000003]","[array([55.0162482 , 56.53299768, 58.05234398, 59.57405941, 61.09795437,
       62.62386477, 64.15164563, 65.68116757, 67.21231405]), array([67.71887427, 69.35928492, 70.99283121, 72.62106324, 74.24480371,
       75.86460224, 77.48086941, 79.09393259, 80.70406502]), array([91.12772749, 91.57335754, 92.42718043, 93.45471248, 94.58526036,
       95.78605941, 97.03872268, 98.33171813, 99.65724005]), array([ 93.11004508,  94.90858037,  96.70711567,  98.50565097,
       100.30418626, 102.10272156, 103.90125686, 105.69979216,
       107.49832745])]",35.97070594195504,2.0,49,3,Lin
"[320.56, 320.61, 320.65999999999997, 320.71, 320.76, 320.81, 320.86, 320.90999999999997, 320.96, 321.01, 321.05999999999995, 321.10999999999996, 321.15999999999997]","[array([23.81324594, 25.26915061, 26.72411649, 28.17816862, 29.63133015,
       31.08362266, 32.53506638, 33.98568034, 35.43548253, 36.88449   ,
       38.33271905, 39.78018528, 41.22690362]), array([53.4141453 , 54.6053995 , 55.80746684, 57.01934721, 58.24018763,
       59.46925271, 60.70590139, 61.94957286, 63.19977252, 64.45606275,
       65.71805282, 66.98539066, 68.25776042]), array([61.71239793, 63.16210396, 64.61225955, 66.06285931, 67.51389802,
       68.9653705 , 70.41727172, 71.8695967 , 73.32234061, 74.77549866,
       76.22906618, 77.68303858, 79.13741135]), array([ 89.49579965,  91.05771418,  92.61962871,  94.18154324,
        95.74345777,  97.3053723 ,  98.86728682, 100.42920135,
       101.99111588, 103.55303041, 105.11494494, 106.67685947,
       108.238774  ])]",31.238290575080377,2.0,50,3,Lin
"[333.96, 334.01, 334.05999999999995, 334.10999999999996, 334.15999999999997, 334.21, 334.26, 334.30999999999995, 334.35999999999996, 334.40999999999997, 334.46, 334.51, 334.56]","[array([41.56604442, 42.81689633, 44.06907126, 45.3225235 , 46.57721232,
       47.83309827, 49.09014627, 50.34832033, 51.60758835, 52.86791935,
       54.12928541, 55.39165846, 56.6550125 ]), array([53.53132548, 54.84665813, 56.16179837, 57.47678035, 58.79163507,
       60.10639305, 61.42108189, 62.73573024, 64.05036406, 65.3650087 ,
       66.67968724, 67.99442314, 69.30923832]), array([69.70304987, 71.00023424, 72.30018773, 73.60279647, 74.90795945,
       76.21557912, 77.52556904, 78.8378407 , 80.15231517, 81.46891631,
       82.7875755 , 84.10822375, 85.43079696]), array([ 84.32503747,  85.82611977,  87.32720207,  88.82828437,
        90.32936667,  91.83044897,  93.33153127,  94.83261357,
        96.33369587,  97.83477817,  99.33586047, 100.83694277,
       102.33802507])]",30.021645992881336,2.0,51,3,Lin
"[393.36, 393.40999999999997, 393.46, 393.51, 393.55999999999995, 393.60999999999996, 393.65999999999997, 393.71, 393.76]","[array([26.70328304, 28.31214203, 29.91259873, 31.50729696, 33.09724133,
       34.68303642, 36.26510805, 37.84378318, 39.4193275 ]), array([52.02407127, 51.46749384, 52.11072661, 53.00467738, 54.02927822,
       55.13761003, 56.30551061, 57.51859628, 58.7674781 ]), array([52.41210043, 54.09989805, 55.78778397, 57.47575785, 59.16381935,
       60.85196812, 62.54020383, 64.22852614, 65.91693472]), array([104.22045182, 105.97597507, 107.73149832, 109.48702157,
       111.24254482, 112.99806806, 114.75359131, 116.50911456,
       118.26463781])]",35.11046495714501,2.0,52,3,Lin
"[521.76, 521.81, 521.86, 521.9100000000001, 521.96, 522.01, 522.06, 522.11, 522.16, 522.21, 522.26, 522.31, 522.36, 522.41, 522.46, 522.51, 522.56, 522.6099999999999, 522.66, 522.71, 522.76]","[array([41.21933724, 40.97370129, 41.14478972, 41.46259871, 41.86279072,
       42.31761258, 42.81207162, 43.33698017, 43.88622342, 44.45549068,
       45.04160291, 45.64214275, 46.25521742, 46.87931368, 47.51319574,
       48.15584261, 48.80639909, 49.46413933, 50.12843916, 50.79876015,
       51.47463305]), array([42.24937386, 43.09239749, 43.93520134, 44.77779028, 45.62016903,
       46.46234226, 47.30431451, 48.14609024, 48.98767385, 49.8290696 ,
       50.67028175, 51.5113144 , 52.35217163, 53.19285742, 54.03337571,
       54.87373034, 55.71392511, 56.55396371, 57.39384985, 58.2335871 ,
       59.07317902]), array([65.93501484, 66.71053953, 67.48770407, 68.26645418, 69.04673851,
       69.82850847, 70.61171788, 71.396323  , 72.18228222, 72.96955603,
       73.75810661, 74.5478981 , 75.33889626, 76.13106842, 76.92438319,
       77.71881073, 78.51432242, 79.31089093, 80.10848983, 80.90709399,
       81.7066792 ]), array([78.53197889, 79.45287381, 80.37376873, 81.29466366, 82.21555858,
       83.1364535 , 84.05734843, 84.97824335, 85.89913827, 86.8200332 ,
       87.74092812, 88.66182304, 89.58271796, 90.50361289, 91.42450781,
       92.34540273, 93.26629766, 94.18719258, 95.1080875 , 96.02898243,
       96.94987735])]",18.417898460532413,2.0,53,3,Lin
"[95.36, 95.41, 95.46000000000001, 95.51, 95.56, 95.61, 95.66, 95.71000000000001, 95.76]","[array([60.67831965, 62.39093411, 64.10095658, 65.8089218 , 67.51509826,
       69.21965516, 70.92271147, 72.62435623, 74.32465918]), array([100.60372034, 100.99688987, 101.79900186, 102.77356099,
       103.84969035, 104.99463637, 106.19005884, 107.42447818,
       108.69013888]), array([102.52611741, 104.17421723, 105.81444641, 107.44893042,
       109.07864804, 110.70422123, 112.32610231, 113.94464591,
       115.5601447 ]), array([126.45412778, 126.58310686, 127.35844214, 128.34811788,
       129.45658151, 130.64336177, 131.88678621, 133.17365516,
       134.49521217]), array([127.77021184, 129.57489224, 131.37957264, 133.18425303,
       134.98893343, 136.79361383, 138.59829423, 140.40297463,
       142.20765503])]",36.09360797401432,2.0,54,3,Lin
"[16.16, 16.21, 16.259999999999998, 16.31, 16.36, 16.41, 16.46, 16.509999999999998, 16.56, 16.61, 16.66, 16.71, 16.76]","[array([79.56038552, 81.16770364, 82.73436291, 84.26992572, 85.78266368,
       87.27965763, 88.76691418, 90.24946899, 91.73150404, 93.21645572,
       94.70711672, 96.20572607, 97.71404752]), array([103.41296384, 104.46653304, 105.61189677, 106.83635003,
       108.12963604, 109.48333024, 110.89039935, 112.34491645,
       113.8418241 , 115.37677062, 116.94597216, 118.54612984,
       120.17434571]), array([120.70449223, 122.65841762, 124.612343  , 126.56626838,
       128.52019377, 130.47411915, 132.42804454, 134.38196992,
       136.3358953 , 138.28982069, 140.24374607, 142.19767145,
       144.15159684])]",39.07850767086309,10.350872699757847,0,3,Log
"[17.56, 17.61, 17.66, 17.71, 17.76, 17.810000000000002, 17.86, 17.91, 17.96]","[array([47.71833773, 48.10970724, 48.6448777 , 49.29985441, 50.05671301,
       50.90156483, 51.82332993, 52.8129775 , 53.86300135]), array([63.24480263, 65.49354375, 67.72318489, 69.93390605, 72.12589395,
       74.29934148, 76.45444879, 78.5914213 , 80.71047074]), array([125.48716658, 126.89088104, 128.29459551, 129.69830997,
       131.10202443, 132.5057389 , 133.90945336, 135.31316782,
       136.71688229])]",28.074289266883774,12.455938784777334,1,3,Log
"[23.96, 24.01, 24.060000000000002, 24.11, 24.16, 24.21, 24.259999999999998, 24.31, 24.36, 24.41, 24.46, 24.51, 24.560000000000002, 24.610000000000003, 24.660000000000004, 24.71, 24.76]","[array([63.62283422, 63.95625626, 64.49749491, 65.18770292, 65.99141238,
       66.88488843, 67.85111893, 68.87730963, 69.95347776, 71.07161798,
       72.22515633, 73.40860837, 74.6173239 , 75.84731452, 77.09511804,
       78.35771357, 79.63244367]), array([69.18287647, 71.03407458, 72.8544009 , 74.64415942, 76.40369626,
       78.13339937, 79.83370041, 81.50507165, 83.14802716, 84.76312017,
       86.35094605, 87.91213378, 89.44734835, 90.95728562, 92.44267498,
       93.90426777, 95.34283968]), array([ 96.78974958,  97.83053576,  98.87132193,  99.9121081 ,
       100.95289428, 101.99368045, 103.03446662, 104.0752528 ,
       105.11603897, 106.15682515, 107.19761132, 108.23839749,
       109.27918367, 110.31996984, 111.36075601, 112.40154219,
       113.44232836])]",20.815723468293932,4.592812114910565,2,3,Log
"[42.96, 43.010000000000005, 43.06, 43.11, 43.160000000000004, 43.21, 43.260000000000005, 43.31, 43.36, 43.41, 43.46, 43.510000000000005, 43.56, 43.61, 43.660000000000004, 43.71000000000001, 43.760000000000005]","[array([68.61775485, 70.42709728, 72.19830941, 73.93468365, 75.6393674 ,
       77.31534205, 78.96541414, 80.59219789, 82.19811505, 83.78539329,
       85.35607658, 86.91201926, 88.45490194, 89.98623709, 91.50738839,
       93.0195707 , 94.52386924]), array([ 84.01468528,  85.4071173 ,  86.80649517,  88.21196442,
        89.62278225,  91.03830048,  92.45795207,  93.88124158,
        95.30773534,  96.737053  ,  98.16885956,  99.60286155,
       101.03880066, 102.47644992, 103.91560853, 105.35610026,
       106.79776946]), array([ 95.37627021,  96.82692521,  98.27758021,  99.72823522,
       101.17889022, 102.62954522, 104.08020022, 105.53085522,
       106.98151022, 108.43216522, 109.88282022, 111.33347522,
       112.78413022, 114.23478522, 115.68544022, 117.13609522,
       118.58675022])]",29.0131000124867,4.36224186704576,3,3,Log
