t_list,x_list,v0_scn,L_scn,n_scn,N. file,LWR_flag,processed
"[496.52000000000004, 496.57000000000005, 496.62, 496.67, 496.72, 496.77000000000004, 496.82000000000005, 496.87, 496.92, 496.97, 497.02, 497.07, 497.12, 497.17, 497.22, 497.27000000000004, 497.32000000000005, 497.37000000000006, 497.4200000000001, 497.47, 497.52000000000004, 497.57000000000005, 497.62, 497.67, 497.72, 497.77000000000004, 497.82000000000005, 497.87, 497.92, 497.97, 498.02, 498.07, 498.12, 498.17, 498.22, 498.27000000000004, 498.32000000000005, 498.37000000000006, 498.4200000000001, 498.47, 498.52000000000004, 498.57000000000005, 498.62, 498.67, 498.72, 498.77000000000004, 498.82000000000005, 498.87, 498.92, 498.97, 499.02, 499.07, 499.12, 499.17, 499.22, 499.27000000000004, 499.32000000000005]","[array([54.02620585, 54.16364984, 54.30114467, 54.43869032, 54.5762863 ,
       54.71393261, 54.85162856, 54.98937415, 55.12716888, 55.26501278,
       55.40290516, 55.54084605, 55.67883495, 55.81687189, 55.9549562 ,
       56.09308791, 56.23126656, 56.36949216, 56.50776406, 56.64608232,
       56.78444645, 56.9228565 , 57.06131182, 57.19981248, 57.338358  ,
       57.47694845, 57.61558317, 57.75426223, 57.8929852 , 58.03175212,
       58.17056236, 58.309416  , 58.44831261, 58.58725223, 58.72623425,
       58.86525876, 59.00432533, 59.14343401, 59.28258421, 59.421776  ,
       59.56100899, 59.70028322, 59.8395981 , 59.97895372, 60.11834971,
       60.2577861 , 60.3972623 , 60.53677842, 60.6763341 , 60.81592935,
       60.95556362, 61.09523701, 61.23494918, 61.37470014, 61.51448934,
       61.65431688, 61.79418244]), array([66.77063089, 66.93362871, 67.09662653, 67.25962435, 67.42262217,
       67.58561999, 67.74861781, 67.91161563, 68.07461345, 68.23761127,
       68.40060909, 68.56360691, 68.72660473, 68.88960255, 69.05260037,
       69.21559819, 69.37859601, 69.54159383, 69.70459165, 69.86758947,
       70.03058729, 70.19358511, 70.35658293, 70.51958075, 70.68257857,
       70.84557639, 71.00857421, 71.17157203, 71.33456985, 71.49756767,
       71.66056549, 71.82356331, 71.98656113, 72.14955895, 72.31255677,
       72.47555459, 72.63855241, 72.80155023, 72.96454805, 73.12754587,
       73.29054368, 73.4535415 , 73.61653932, 73.77953714, 73.94253496,
       74.10553278, 74.2685306 , 74.43152842, 74.59452624, 74.75752406,
       74.92052188, 75.0835197 , 75.24651752, 75.40951534, 75.57251316,
       75.73551098, 75.8985088 ])]",3.2599563975111265,2.0,46,10,Lin,pre
"[502.92, 502.97, 503.02, 503.07, 503.12, 503.17, 503.22, 503.27000000000004, 503.32000000000005, 503.37000000000006, 503.4200000000001, 503.47, 503.52000000000004, 503.57000000000005, 503.62, 503.67, 503.72, 503.77000000000004, 503.82000000000005, 503.87, 503.92, 503.97, 504.02, 504.07, 504.12, 504.17, 504.22, 504.27000000000004, 504.32000000000005, 504.37000000000006, 504.4200000000001, 504.47, 504.52000000000004]","[array([55.79457536, 56.02755179, 56.26062876, 56.49380543, 56.72708136,
       56.96045541, 57.19392688, 57.42749498, 57.66115934, 57.89491878,
       58.12877267, 58.36272027, 58.5967613 , 58.83089451, 59.06511934,
       59.29943512, 59.53384162, 59.76833755, 60.00292241, 60.23759559,
       60.47235693, 60.70720505, 60.94213956, 61.17715987, 61.41226592,
       61.64745622, 61.88273047, 62.11808815, 62.35352923, 62.58905217,
       62.82465672, 63.06034243, 63.29610934]), array([70.04855126, 70.31949362, 70.59043597, 70.86137833, 71.13232069,
       71.40326304, 71.6742054 , 71.94514775, 72.21609011, 72.48703246,
       72.75797482, 73.02891717, 73.29985953, 73.57080188, 73.84174424,
       74.11268659, 74.38362895, 74.6545713 , 74.92551366, 75.19645601,
       75.46739837, 75.73834072, 76.00928308, 76.28022543, 76.55116779,
       76.82211014, 77.0930525 , 77.36399485, 77.63493721, 77.90587956,
       78.17682192, 78.44776427, 78.71870663])]",5.41884710106142,2.0,47,10,Lin,pre
"[541.32, 541.37, 541.4200000000001, 541.47, 541.52, 541.5699999999999, 541.62, 541.6700000000001, 541.72, 541.77, 541.82, 541.8700000000001, 541.9200000000001, 541.97, 542.02, 542.07, 542.12, 542.1700000000001, 542.22, 542.27, 542.32, 542.37, 542.4200000000001, 542.47, 542.52]","[array([57.02436001, 58.03954231, 59.06924233, 60.1122289 , 61.1674365 ,
       62.2339356 , 63.3109058 , 64.39762296, 65.49344295, 66.59779106,
       67.71014832, 68.8300467 , 69.95706227, 71.09081031, 72.23094011,
       73.37712699, 74.5290757 , 75.68651319, 76.8491906 , 78.01687103,
       79.18933948, 80.36639372, 81.54785032, 82.73352961, 83.92326955]), array([ 72.2516453,  73.7516453,  75.2516453,  76.7516453,  78.2516453,
        79.7516453,  81.2516453,  82.7516453,  84.2516453,  85.7516453,
        87.2516453,  88.7516453,  90.2516453,  91.7516453,  93.2516453,
        94.7516453,  96.2516453,  97.7516453,  99.2516453, 100.7516453,
       102.2516453, 103.7516453, 105.2516453, 106.7516453, 108.2516453])]",30.0,5.0,48,10,Lin,pre
"[569.72, 569.77, 569.82, 569.8700000000001, 569.9200000000001, 569.97, 570.02, 570.07, 570.12, 570.1700000000001, 570.22, 570.27, 570.32, 570.37, 570.4200000000001, 570.47, 570.52, 570.5699999999999, 570.62, 570.6700000000001, 570.72]","[array([63.06478226, 63.70328587, 64.34520808, 64.99035771, 65.63856411,
       66.2896696 , 66.94353324, 67.60001911, 68.25900632, 68.92038098,
       69.5840416 , 70.24988731, 70.91782901, 71.58778116, 72.25966752,
       72.93341163, 73.60894474, 74.28620145, 74.96512181, 75.64564751,
       76.32772334]), array([72.10275579, 72.92042468, 73.73809357, 74.55576246, 75.37343135,
       76.19110024, 77.00876913, 77.82643802, 78.64410691, 79.46177579,
       80.27944468, 81.09711357, 81.91478246, 82.73245135, 83.55012024,
       84.36778913, 85.18545802, 86.00312691, 86.8207958 , 87.63846468,
       88.45613357])]",16.353377780349174,2.0,49,10,Lin,pre
"[577.52, 577.5699999999999, 577.62, 577.6700000000001, 577.72, 577.77, 577.82, 577.8700000000001, 577.9200000000001, 577.97, 578.02, 578.07, 578.12]","[array([13.73317118, 14.85998424, 15.98685565, 17.11378519, 18.2407728 ,
       19.36781813, 20.4949211 , 21.6220815 , 22.74929934, 23.87657412,
       25.00390581, 26.13129427, 27.25873929]), array([68.68925865, 69.87275214, 71.05624563, 72.23973912, 73.42323261,
       74.6067261 , 75.79021959, 76.97371308, 78.15720657, 79.34070006,
       80.52419356, 81.70768705, 82.89118054])]",23.66986982117159,2.6333380284062464,50,10,Lin,pre
"[578.9200000000001, 578.97, 579.02, 579.07, 579.12, 579.1700000000001, 579.22, 579.27, 579.32, 579.37, 579.4200000000001, 579.47, 579.52, 579.5699999999999, 579.62, 579.6700000000001, 579.72, 579.77, 579.82, 579.8700000000001, 579.9200000000001, 579.97, 580.02, 580.07, 580.12, 580.1700000000001, 580.22, 580.27, 580.32, 580.37, 580.4200000000001, 580.47, 580.52]","[array([34.93943618, 35.93042009, 36.92644688, 37.92720343, 38.93240766,
       39.94180506, 40.95516459, 41.9722742 , 42.99294121, 44.01698863,
       45.04425545, 46.07458945, 47.10785262, 48.1439157 , 49.18266178,
       50.22397685, 51.26775821, 52.31390801, 53.3623385 , 54.41296139,
       55.46569798, 56.52047206, 57.57721566, 58.63585914, 59.69634017,
       60.75859848, 61.82257953, 62.88822819, 63.95549344, 65.02432685,
       66.09468334, 67.16651939, 68.23979191]), array([45.30376192, 46.52843573, 47.75310955, 48.97778336, 50.20245717,
       51.42713098, 52.65180479, 53.8764786 , 55.10115242, 56.32582623,
       57.55050004, 58.77517385, 59.99984766, 61.22452147, 62.44919528,
       63.6738691 , 64.89854291, 66.12321672, 67.34789053, 68.57256434,
       69.79723815, 71.02191197, 72.24658578, 73.47125959, 74.6959334 ,
       75.92060721, 77.14528102, 78.36995484, 79.59462865, 80.81930246,
       82.04397627, 83.26865008, 84.49332389])]",24.49347623233226,2.0,51,10,Lin,pre
"[25.720000000000002, 25.770000000000003, 25.82, 25.87, 25.92, 25.970000000000002, 26.020000000000003, 26.070000000000004, 26.120000000000005]","[array([48.72708571, 49.66746248, 50.61244075, 51.5617936 , 52.51531506,
       53.47281481, 54.43411975, 55.39906494, 56.36750087]), array([56.91235813, 57.98212629, 59.05389217, 60.12758711, 61.20314687,
       62.28051045, 63.35962085, 64.44042258, 65.5228641 ]), array([71.29997464, 72.541271  , 73.78256736, 75.02386372, 76.26516008,
       77.50645644, 78.7477528 , 79.98904916, 81.23034552])]",24.82592721794391,2.0,52,10,Lin,pre
"[71.72, 71.77, 71.82, 71.87, 71.92, 71.97, 72.02000000000001, 72.07000000000001, 72.12, 72.17, 72.22, 72.27000000000001, 72.32000000000001, 72.37, 72.42000000000002, 72.47000000000001, 72.52000000000001, 72.57000000000001, 72.62, 72.67, 72.72, 72.77, 72.82, 72.87, 72.92, 72.97, 73.02000000000001, 73.07000000000001, 73.12]","[array([28.22503625, 28.78700171, 29.37112436, 29.9760825 , 30.60053747,
       31.24319666, 31.90284108, 32.5783411 , 33.26865719, 33.97283776,
       34.69001107, 35.41938303, 36.16022781, 36.91188318, 37.67373999,
       38.44524244, 39.22587905, 40.01518074, 40.81271253, 41.61807463,
       42.43089664, 43.25083589, 44.07757333, 44.91081198, 45.75027582,
       46.59570712, 47.44686565, 48.30352413, 49.16547163]), array([34.56999952, 35.34306059, 36.1397199 , 36.95683725, 37.79191144,
       38.64291382, 39.50816897, 40.38627738, 41.27605534, 42.17649033,
       43.0867064 , 44.00594295, 44.9335328 , 45.86888836, 46.81148522,
       47.76085751, 48.71658644, 49.67829593, 50.64564354, 51.61831962,
       52.59604152, 53.57855128, 54.56561155, 55.55700378, 56.55252688,
       57.5519948 , 58.55523559, 59.56208772, 60.57240243]), array([43.58369539, 44.84187324, 46.10005108, 47.35822893, 48.61640678,
       49.87458463, 51.13276248, 52.39094033, 53.64911818, 54.90729603,
       56.16547387, 57.42365172, 58.68182957, 59.94000742, 61.19818527,
       62.45636312, 63.71454097, 64.97271881, 66.23089666, 67.48907451,
       68.74725236, 70.00543021, 71.26360806, 72.52178591, 73.77996376,
       75.0381416 , 76.29631945, 77.5544973 , 78.81267515])]",25.163556973368664,3.568950536448632,53,10,Lin,pre
"[120.92, 120.97, 121.02000000000001, 121.07000000000001, 121.12, 121.17, 121.22, 121.27000000000001, 121.32000000000001, 121.37, 121.42000000000002, 121.47000000000001, 121.52000000000001]","[array([42.21784769, 42.48304915, 42.74702801, 43.01134522, 43.27729241,
       43.54593067, 43.81812379, 44.09456839, 44.37581988, 44.66231471,
       44.95438839, 45.25229456, 45.55621621]), array([56.57158931, 56.79182362, 57.04741716, 57.33359671, 57.64657428,
       57.98328474, 58.34120348, 58.71822776, 59.11257934, 59.52274234,
       59.94740389, 60.38542754, 60.83581769]), array([69.64134834, 70.57722379, 71.51309924, 72.44897469, 73.38485014,
       74.32072559, 75.25660104, 76.19247649, 77.12835194, 78.0642274 ,
       79.00010285, 79.9359783 , 80.87185375])]",18.717509014504515,10.267759471688233,54,10,Lin,pre
"[122.12, 122.17, 122.22, 122.27000000000001, 122.32000000000001, 122.37, 122.42000000000002, 122.47000000000001, 122.52000000000001, 122.57000000000001, 122.62, 122.67000000000002, 122.72000000000001]","[array([56.21431375, 56.69748703, 57.15990644, 57.62898427, 58.11816777,
       58.63320054, 59.17577654, 59.74557432, 60.34133503, 60.96142188,
       61.60409849, 62.26767465, 62.95056412]), array([61.27644829, 61.50046206, 61.93917774, 62.49836313, 63.13744514,
       63.8345273 , 64.57619236, 65.35351776, 66.1602093 , 66.99163445,
       67.84425892, 68.71532139, 69.60261256]), array([64.44660242, 65.72417924, 67.00175605, 68.27933286, 69.55690967,
       70.83448648, 72.1120633 , 73.38964011, 74.66721692, 75.94479373,
       77.22237054, 78.49994736, 79.77752417])]",25.55153624224817,3.048708098071992,55,10,Lin,pre
"[194.52, 194.57, 194.62, 194.67000000000002, 194.72, 194.76999999999998, 194.82, 194.87, 194.92, 194.97, 195.01999999999998, 195.07, 195.12]","[array([50.08397457, 50.97279122, 51.8599692 , 52.74561924, 53.62983918,
       54.51271665, 55.3943315 , 56.27475678, 57.15406011, 58.03230447,
       58.90954912, 59.78584965, 60.66125866]), array([67.189123  , 67.8346658 , 68.50168331, 69.18675555, 69.88728261,
       70.60123583, 71.32699184, 72.06323146, 72.80886606, 73.56298298,
       74.32480635, 75.09367246, 75.86900848]), array([72.57532852, 73.58280352, 74.59027853, 75.59775353, 76.60522854,
       77.61270354, 78.62017855, 79.62765356, 80.63512856, 81.64260357,
       82.65007857, 83.65755358, 84.66502858])]",20.149500111538803,2.0,56,10,Lin,pre
"[201.52, 201.57, 201.62, 201.67000000000002, 201.72, 201.76999999999998, 201.82, 201.87, 201.92, 201.97, 202.01999999999998, 202.07, 202.12, 202.17000000000002, 202.22, 202.26999999999998, 202.32, 202.37, 202.42000000000002, 202.47, 202.52, 202.57, 202.62, 202.67000000000002, 202.72, 202.76999999999998, 202.82, 202.87, 202.92, 202.97, 203.01999999999998, 203.07, 203.12]","[array([ 3.12088995,  4.37651503,  5.63469721,  6.89534557,  8.1583745 ,
        9.42370356, 10.69125674, 11.96096217, 13.23275209, 14.50656219,
       15.78233219, 17.06000355, 18.33952175, 19.6208343 , 20.90389268,
       22.18864817, 23.47505622, 24.76307328, 26.0526597 , 27.3437743 ,
       28.63638013, 29.93044064, 31.22592269, 32.52279159, 33.82101584,
       35.1205646 , 36.42140946, 37.72352157, 39.02687326, 40.3314384 ,
       41.63719205, 42.94411054, 44.25216899]), array([15.25917943, 16.64393459, 18.02921938, 19.41502668, 20.80134952,
       22.18818109, 23.57551472, 24.96334388, 26.35166219, 27.74046339,
       29.12974142, 30.51949022, 31.90970396, 33.30037687, 34.69150344,
       36.08307801, 37.47509524, 38.86754979, 40.26043665, 41.65375051,
       43.04748649, 44.44163963, 45.83620531, 47.23117865, 48.62655506,
       50.02232999, 51.41849913, 52.81505803, 54.21200235, 55.60932789,
       57.00703058, 58.40510647, 59.80355134]), array([40.87160398, 42.37335965, 43.87511531, 45.37687097, 46.87862664,
       48.3803823 , 49.88213796, 51.38389363, 52.88564929, 54.38740495,
       55.88916061, 57.39091628, 58.89267194, 60.3944276 , 61.89618327,
       63.39793893, 64.89969459, 66.40145026, 67.90320592, 69.40496158,
       70.90671724, 72.40847291, 73.91022857, 75.41198423, 76.9137399 ,
       78.41549556, 79.91725122, 81.41900689, 82.92076255, 84.42251821,
       85.92427388, 87.42602954, 88.9277852 ])]",30.035113260933016,2.0,57,10,Lin,pre
"[210.12, 210.17000000000002, 210.22, 210.26999999999998, 210.32, 210.37, 210.42000000000002, 210.47, 210.52]","[array([30.6873479 , 31.80819882, 32.92928867, 34.05061782, 35.17218647,
       36.29399508, 37.41604374, 38.53833266, 39.6608619 ]), array([49.36047914, 50.51455278, 51.66903565, 52.82392249, 53.97920961,
       55.13489035, 56.29096133, 57.44741715, 58.60425504]), array([74.14179965, 75.39696684, 76.65213402, 77.90730121, 79.16246839,
       80.41763558, 81.67280277, 82.92796995, 84.18313714])]",25.103343718528098,2.0,58,10,Lin,pre
"[236.52, 236.57, 236.62, 236.67000000000002, 236.72, 236.76999999999998, 236.82, 236.87, 236.92, 236.97, 237.01999999999998, 237.07, 237.12]","[array([39.8995759 , 41.0753814 , 42.24919266, 43.4211953 , 44.59153461,
       45.76032938, 46.92768002, 48.09367328, 49.25838563, 50.42188552,
       51.58423507, 52.74549106, 53.90570588]), array([63.54282179, 64.26943309, 65.05381479, 65.881072  , 66.74178368,
       67.62954626, 68.53976706, 69.46902569, 70.41468991, 71.3746842 ,
       72.34733469, 73.33127052, 74.32535374]), array([67.86288328, 69.14851511, 70.43414695, 71.71977879, 73.00541062,
       74.29104246, 75.57667429, 76.86230613, 78.14793797, 79.4335698 ,
       80.71920164, 82.00483347, 83.29046531])]",25.71263671989593,2.0,59,10,Lin,pre
"[237.72, 237.76999999999998, 237.82, 237.87, 237.92, 237.97, 238.01999999999998, 238.07, 238.12]","[array([51.68177122, 52.67345754, 53.66753532, 54.66429482, 55.66396145,
       56.66670704, 57.6726591 , 58.68190843, 59.69451512]), array([59.26251417, 60.30195206, 61.35153065, 62.41030413, 63.47746596,
       64.55232185, 65.63426601, 66.72276917, 67.81736461]), array([67.89919661, 69.24481092, 70.59042524, 71.93603955, 73.28165386,
       74.62726817, 75.97288248, 77.3184968 , 78.66411111])]",26.912286239138393,2.0,60,10,Lin,pre
"[317.32, 317.37, 317.42, 317.47, 317.52000000000004, 317.57000000000005, 317.62, 317.67, 317.72, 317.77000000000004, 317.82000000000005, 317.87, 317.92, 317.97, 318.02, 318.07, 318.12, 318.17, 318.22, 318.27, 318.32, 318.37, 318.42, 318.47, 318.52000000000004]","[array([45.14575653, 45.32507576, 45.52987261, 45.75470509, 45.99582879,
       46.25053938, 46.51680396, 46.79305415, 47.07804614, 47.37077587,
       47.67041505, 47.97627621, 48.28777837, 48.60442678, 48.92579209,
       49.25150385, 49.58123716, 49.91470709, 50.2516595 , 50.59186736,
       50.93512835, 51.28126052, 51.63010003, 51.98149529, 52.33531088]), array([48.10788033, 48.56283386, 49.01791292, 49.47311658, 49.92844391,
       50.38389402, 50.83946597, 51.2951589 , 51.75097191, 52.20690417,
       52.66295477, 53.11912289, 53.57540769, 54.03180836, 54.48832404,
       54.94495395, 55.40169728, 55.85855327, 56.31552109, 56.77259999,
       57.2297892 , 57.68708801, 58.14449562, 58.6020113 , 59.05963434]), array([68.16920828, 68.67447049, 69.1797327 , 69.68499491, 70.19025712,
       70.69551933, 71.20078154, 71.70604375, 72.21130596, 72.71656817,
       73.22183039, 73.7270926 , 74.23235481, 74.73761702, 75.24287923,
       75.74814144, 76.25340365, 76.75866586, 77.26392807, 77.76919028,
       78.27445249, 78.7797147 , 79.28497691, 79.79023912, 80.29550133])]",10.105244212634641,2.0,61,10,Lin,pre
"[321.12, 321.17, 321.22, 321.27, 321.32, 321.37, 321.42, 321.47, 321.52000000000004, 321.57000000000005, 321.62, 321.67, 321.72, 321.77000000000004, 321.82000000000005, 321.87, 321.92]","[array([39.76957331, 40.75226255, 41.73252669, 42.71057762, 43.68661414,
       44.66082313, 45.63338103, 46.6044539 , 47.57419856, 48.54276293,
       49.51028711, 50.47690336, 51.4427366 , 52.40790478, 53.37251896,
       54.33668494, 55.30050183]), array([62.51474021, 63.30937336, 64.12051769, 64.94661874, 65.7863534 ,
       66.63858241, 67.50231467, 68.37668473, 69.26093078, 70.15437929,
       71.05642744, 71.96653618, 72.88422052, 73.80904333, 74.74060821,
       75.67855116, 76.62254218]), array([76.28676828, 77.57492295, 78.86307763, 80.1512323 , 81.43938697,
       82.72754164, 84.01569631, 85.30385098, 86.59200565, 87.88016032,
       89.16831499, 90.45646967, 91.74462434, 93.03277901, 94.32093368,
       95.60908835, 96.89724302])]",25.763093420164296,5.370931469472801,62,10,Lin,pre
"[323.12, 323.17, 323.22, 323.27, 323.32, 323.37, 323.42, 323.47, 323.52000000000004, 323.57000000000005, 323.62, 323.67, 323.72, 323.77000000000004, 323.82000000000005, 323.87, 323.92]","[array([23.74241813, 24.25643855, 24.77161272, 25.28792365, 25.80535356,
       26.32388657, 26.84350656, 27.36419876, 27.88594649, 28.40873526,
       28.93255103, 29.45738   , 29.98320685, 30.51001841, 31.0378019 ,
       31.56654494, 32.09623334]), array([40.66359434, 41.26417095, 41.86547133, 42.46748464, 43.07019951,
       43.67360581, 44.27769329, 44.88245253, 45.48787289, 46.09394517,
       46.70066043, 47.30800989, 47.91598383, 48.52457387, 49.1337719 ,
       49.74357007, 50.35395936]), array([67.95289103, 68.69471943, 69.43654784, 70.17837624, 70.92020465,
       71.66203305, 72.40386146, 73.14568986, 73.88751827, 74.62934667,
       75.37117508, 76.11300348, 76.85483189, 77.59666029, 78.3384887 ,
       79.0803171 , 79.82214551])]",14.836568095368317,5.20960926330106,63,10,Lin,pre
